video_id,channel_id,upload_date,video_category,video_type,video_language,duration_seconds,content_rating,title_length,thumbnail_style
V000343,C01764,2013-06-13,Technology,Standard Video,Spanish,511,General,55,Before-After
V000344,C00903,2021-06-17,Lifestyle,Live Stream,English,13816,General,24,Bright Colors
V000345,C00018,2026-04-29,Comedy,Standard Video,English,528,General,23,Minimalist
V000346,C01870,2018-11-06,Education,Short,Filipino,59,Teen,17,Before-After
V000347,C00640,2024-07-31,Lifestyle,Standard Video,Korean,1259,General,52,Screenshot
V000348,C00752,2026-02-03,Music,Standard Video,Indonesian,438,General,,Minimalist
V000349,C00014,2011-08-19,Lifestyle,Short,German,25,General,38,Screenshot
V000350,C01547,2013-06-11,Gaming,Short,English,35,General,26,Minimalist
V000351,C01974,2026-02-23,Entertainment,Standard Video,French,704,General,39,
V000352,C01685,2020-07-21,Music,Short,English,25,General,25,Text Overlay
V000353,C01852,2026-07-21,Film,Short,Indonesian,21,General,8,Before-After
V000354,C01376,2014-10-28,Comedy,Standard Video,Hindi,224,General,47,Face Close-up
V000355,C00476,2026-04-23,Gaming,Short,English,48,General,33,Text Overlay
V000356,C01931,2018-08-26,Comedy,Premiere,French,256,General,10,Before-After
V000357,C01636,2026-01-18,Film,Short,Hindi,52,General,26,Minimalist
V000358,C00559,2015-10-16,Film,Short,English,29,Teen,27,Collage
V000359,C00786,2017-04-07,Gaming,Premiere,English,4892,Mature,30,Collage
V000360,C00586,2026-07-01,Education,Standard Video,English,1758,General,25,Bright Colors
V000361,C01531,2015-04-24,Entertainment,Short,English,47,General,28,Collage
V000362,C01726,2023-06-04,Education,Short,English,30,General,8,Text Overlay
V000363,C01510,2024-07-10,Education,Short,Kannada,21,General,29,Collage
V000364,C00573,2019-10-04,Entertainment,Standard Video,Vietnamese,838,General,46,Screenshot
V000365,C01141,2026-06-03,Technology,Short,Indonesian,20,General,39,Collage
V000366,C00094,2015-07-07,Technology,Short,Spanish,59,General,38,Face Close-up
V000367,C01948,2019-03-26,Entertainment,Short,French,30,General,19,Minimalist
V000368,C00427,2017-09-26,Entertainment,Short,English,51,General,44,Text Overlay
V000369,C00034,2026-01-08,Music,Live Stream,English,4805,General,53,Text Overlay
V000370,C01780,2022-12-13,Sports,Short,English,30,General,11,Face Close-up
V000371,C00774,2023-11-02,Film,Standard Video,English,917,General,38,Before-After
V000372,C00078,2012-04-23,Sports,Standard Video,Hindi,589,Teen,72,Screenshot
V000373,C01698,2021-01-20,Film,Short,German,39,General,25,Minimalist
V000374,C01500,2020-03-16,Comedy,Standard Video,English,170,General,51,Screenshot
V000375,C00073,2012-02-05,Gaming,Short,Spanish,26,Teen,26,Before-After
V000376,C00186,2021-09-27,Sports,Standard Video,English,147,General,51,Before-After
V000377,C00767,2024-11-15,Entertainment,Premiere,Portuguese,984,General,51,Minimalist
V000378,C01735,2022-05-26,Education,Standard Video,English,371,General,62,Collage
V000379,C01609,2026-03-14,Lifestyle,Standard Video,English,644,General,51,Screenshot
V000380,C00014,2010-07-11,Music,Short,German,26,General,18,Collage
V000381,C00744,2015-02-27,Comedy,Standard Video,Spanish,502,General,36,Text Overlay
V000382,C00774,2021-09-18,Film,Short,English,36,General,23,Minimalist
V000383,C01094,2019-10-30,Entertainment,Standard Video,Hindi,997,General,45,Face Close-up
V000384,C01576,2020-09-17,Gaming,Standard Video,Korean,777,General,,Before-After
V000385,C00380,2020-06-25,Gaming,Short,English,26,General,21,Minimalist
V000386,C01943,2024-04-28,Gaming,Short,Vietnamese,17,General,40,Screenshot
V000387,C01101,2016-08-05,Education,Standard Video,Portuguese,619,General,41,Collage
V000388,C00377,2026-07-19,Sports,Live Stream,Thai,4381,Teen,64,Before-After
V000389,C00044,2025-12-09,Lifestyle,Short,Hindi,53,General,27,Collage
V000390,C00135,2023-04-01,Education,Standard Video,Filipino,264,General,31,Before-After
V000391,C01233,2025-05-09,Technology,Short,Spanish,15,General,22,Face Close-up
V000392,C01837,2023-11-27,Gaming,Standard Video,Hindi,207,General,51,Minimalist
V000393,C00243,2016-11-15,Music,Short,Spanish,51,Mature,20,Bright Colors
V000394,C00878,2019-04-09,Technology,Standard Video,Italian,1330,,45,Collage
V000395,C01119,2017-03-02,Sports,Standard Video,English,525,General,24,Text Overlay
V000396,C01624,2021-12-04,Technology,Short,Portuguese,47,General,37,Bright Colors
V000397,C01988,2018-01-12,Film,Standard Video,Portuguese,225,General,38,Minimalist
V000398,C01895,2020-07-15,Education,Short,Vietnamese,46,General,33,
V000399,C01159,2022-09-25,Gaming,Short,English,22,General,20,Face Close-up
V000400,C00047,2012-01-03,Music,Short,English,43,General,27,Bright Colors
V000401,C01502,2024-10-20,Film,Short,Portuguese,52,General,13,Collage
V000402,C00605,2016-03-10,Comedy,Premiere,Spanish,196,General,87,Face Close-up
V000403,C01912,2016-12-30,Entertainment,Short,English,45,General,28,Minimalist
V000404,C00073,2013-03-28,Gaming,Live Stream,Spanish,13268,General,53,Bright Colors
V000405,C00518,2010-12-24,Comedy,Short,Spanish,29,General,8,Text Overlay
V000406,C00568,2019-01-05,News,Short,German,16,General,21,Text Overlay
V000407,C00156,2011-03-05,Music,Standard Video,English,343,Teen,10,Collage
V000408,C01945,2012-09-16,Technology,Short,Portuguese,24,General,30,Before-After
V000409,C00766,2025-04-18,Technology,Premiere,Indonesian,1096,Teen,67,Before-After
V000410,C01664,2025-02-03,Lifestyle,Standard Video,Hindi,240,General,55,Collage
V000411,C01959,2020-07-21,Gaming,Standard Video,Spanish,663,General,57,Minimalist
V000412,C01989,2017-06-05,Entertainment,Short,French,51,General,30,Bright Colors
V000413,C00780,2026-05-07,Lifestyle,Short,Portuguese,20,General,43,Minimalist
V000414,C00499,2022-09-11,Comedy,Standard Video,English,143,Mature,35,Minimalist
V000415,C01679,2018-12-29,Gaming,Short,Filipino,39,General,22,Text Overlay
V000416,C01627,2024-03-15,Education,Standard Video,English,939,General,67,
V000417,C00018,2026-01-18,Comedy,Standard Video,English,1698,General,50,Face Close-up
V000418,C01210,2021-11-23,Education,Short,Spanish,51,General,24,Bright Colors
V000419,C00770,2022-12-09,Education,Standard Video,Vietnamese,472,General,29,Collage
V000420,C00670,2016-01-10,Lifestyle,Standard Video,Hindi,335,General,76,Screenshot
V000421,C01935,2026-04-14,Technology,Short,English,52,General,13,Minimalist
V000422,C01656,2011-01-06,Gaming,Standard Video,Hindi,284,General,60,Before-After
V000423,C01639,2025-08-29,Technology,Standard Video,Hindi,410,General,46,Face Close-up
V000424,C01007,2024-02-19,Film,Standard Video,Spanish,583,General,60,Face Close-up
V000425,C01124,2015-11-02,Entertainment,Standard Video,Spanish,188,General,69,Face Close-up
V000426,C00520,2011-12-31,Comedy,Short,French,26,Teen,37,Collage
V000427,C00719,2017-08-23,Film,Short,English,25,General,,Collage
V000428,C01446,2024-12-10,Gaming,Premiere,Portuguese,1093,General,35,Bright Colors
V000429,C01466,2025-05-21,Education,Standard Video,English,464,General,45,Minimalist
V000430,C01375,2018-05-04,News,Standard Video,English,596,General,37,Minimalist
V000431,C01875,2022-12-30,News,Standard Video,English,203,General,53,Before-After
V000432,C00751,2014-12-09,Film,Standard Video,English,993,General,39,Before-After
V000433,C00014,2022-04-30,Education,Short,German,36,General,18,Before-After
V000434,C00553,2024-07-06,Technology,Short,English,50,General,21,Screenshot
V000435,C00763,2018-07-19,Comedy,Short,French,32,General,30,Screenshot
V000436,C01598,2019-05-12,Music,Standard Video,Hindi,817,General,52,Face Close-up
V000437,C01728,2024-04-11,Entertainment,Standard Video,Portuguese,374,General,56,Screenshot
V000438,C00553,2024-08-11,Technology,Short,English,60,General,10,Collage
V000439,C01415,2015-08-24,Gaming,Standard Video,English,74,Teen,24,Bright Colors
V000440,C00877,2016-03-31,Gaming,Standard Video,English,258,General,46,Face Close-up
V000441,C01914,2016-03-27,Music,Short,English,26,Teen,14,Minimalist
V000442,C00196,2024-03-15,Comedy,Standard Video,English,398,General,56,Screenshot
V000443,C01771,2018-12-15,Education,Live Stream,English,4595,,52,Text Overlay
V000444,C00514,2023-08-16,Gaming,Short,English,48,General,12,Screenshot
V000445,C00878,2018-02-12,Technology,Standard Video,Italian,1430,General,23,Minimalist
V000446,C00636,2023-07-10,Education,Live Stream,Hindi,13340,Teen,19,Minimalist
V000447,C01841,2021-10-14,Gaming,Standard Video,English,702,General,21,
V000448,C00559,2019-06-25,Entertainment,Standard Video,Hindi,550,Teen,51,Face Close-up
V000449,C00985,2010-03-14,Film,Premiere,Korean,543,General,21,Before-After
V000450,C01295,2016-01-22,Lifestyle,Live Stream,Portuguese,13890,Teen,48,Minimalist
V000451,C01466,2025-06-01,News,Standard Video,English,388,General,61,Collage
V000452,C00726,2021-02-26,Education,Short,German,30,General,17,Screenshot
V000453,C00799,2025-01-02,Lifestyle,Live Stream,Hindi,3111,Mature,52,Minimalist
V000454,C01907,2024-08-10,Education,Standard Video,English,771,Teen,13,Minimalist
V000455,C01856,2024-12-06,Music,Short,Spanish,15,General,20,Face Close-up
V000456,C00144,2021-09-10,Education,Short,German,58,General,25,
V000457,C01247,2013-05-27,Lifestyle,Standard Video,English,1846,General,47,Collage
V000458,C00514,2022-11-03,Education,Short,English,33,General,9,Before-After
V000459,C01144,2010-06-03,Lifestyle,Short,English,50,Teen,9,Face Close-up
V000460,C00694,2025-02-25,Sports,Short,Japanese,24,General,25,Text Overlay
V000461,C00985,2024-10-13,Music,Live Stream,Spanish,13023,General,43,Bright Colors
V000462,C01993,2012-09-23,Education,Premiere,Japanese,471,General,44,Face Close-up
V000463,C01677,2024-02-25,Education,Standard Video,English,458,General,27,Text Overlay
V000464,C00662,2013-02-06,Education,Short,English,37,General,33,Collage
V000465,C01221,2016-07-12,Education,Short,English,54,General,23,Minimalist
V000466,C00866,2018-07-05,Education,Standard Video,Spanish,427,General,49,Text Overlay
V000467,C01481,2023-11-05,Lifestyle,Standard Video,Hindi,424,General,51,Before-After
V000468,C01972,2022-09-22,Lifestyle,Standard Video,English,61,General,39,Text Overlay
V000469,C01676,2013-05-22,Comedy,Standard Video,English,741,General,57,Minimalist
V000470,C00953,2026-06-24,Entertainment,Short,English,52,General,24,Minimalist
V000471,C00185,2019-05-06,Gaming,Short,Spanish,17,Teen,14,Before-After
V000472,C01698,2017-07-08,Film,Standard Video,German,82,General,45,Before-After
V000473,C01136,2021-05-10,News,Short,German,35,General,15,Text Overlay
V000474,C00620,2019-07-27,Comedy,Standard Video,Hindi,660,Teen,35,Screenshot
V000475,C00705,2021-04-11,Entertainment,Short,Hindi,42,General,30,
V000476,C01432,2025-03-27,Gaming,Short,English,37,General,23,Minimalist
V000477,C00261,2013-04-05,Technology,Short,Vietnamese,58,Teen,21,Before-After
V000478,C01256,2021-06-16,Music,Standard Video,Spanish,645,General,47,Face Close-up
V000479,C01800,2011-08-13,Gaming,Short,Hindi,53,Teen,27,Face Close-up
V000480,C01551,2022-08-01,Gaming,Short,Hindi,26,General,27,Minimalist
V000481,C00633,2017-05-08,Music,Standard Video,English,1166,General,68,Minimalist
V000482,C00526,2017-11-05,Music,Standard Video,English,547,General,67,Face Close-up
V000483,C00729,2021-11-19,Comedy,Short,English,29,General,16,Bright Colors
V000484,C00320,2026-07-25,Entertainment,Short,Hindi,43,General,36,Bright Colors
V000485,C01834,2026-07-22,Gaming,Short,English,28,Teen,22,Face Close-up
V000486,C00862,2023-04-24,Gaming,Standard Video,Tamil,1022,General,52,Bright Colors
V000487,C01529,2020-04-23,Technology,Standard Video,English,847,General,58,Text Overlay
V000488,C01942,2019-09-20,Lifestyle,Short,Portuguese,41,General,30,Before-After
V000489,C01523,2025-08-23,Gaming,Standard Video,Japanese,143,Teen,66,Screenshot
V000490,C00626,2020-12-19,News,Short,English,42,General,8,Text Overlay
V000491,C00158,2018-04-23,Music,Short,Japanese,42,General,53,Face Close-up
V000492,C01534,2021-11-02,Film,Standard Video,English,288,General,27,Collage
V000493,C01386,2013-11-21,Education,Standard Video,Hindi,1381,General,53,Bright Colors
V000494,C01350,2025-01-09,Education,Standard Video,English,1160,General,29,Screenshot
V000495,C01870,2013-07-12,Education,Short,Portuguese,26,Teen,27,Text Overlay
V000496,C01524,2025-07-18,Sports,Standard Video,English,478,General,56,Face Close-up
V000497,C01218,2015-12-06,Entertainment,Standard Video,Korean,346,General,40,Before-After
V000498,C01099,2017-01-04,Music,Standard Video,English,841,General,,Collage
V000499,C00926,2020-05-25,Sports,Standard Video,Hindi,510,General,45,Text Overlay
V000500,C00207,2019-02-25,Education,Standard Video,Spanish,352,General,18,Text Overlay
V000501,C01379,2023-08-06,Education,Standard Video,Vietnamese,225,General,13,Minimalist
V000502,C00935,2023-12-18,Entertainment,Premiere,English,870,General,87,Text Overlay
V000503,C00015,2024-02-13,Entertainment,Short,English,17,,13,Collage
V000504,C00635,2022-02-16,Gaming,Standard Video,English,373,,59,Before-After
V000505,C01735,2022-05-03,Education,Standard Video,English,2019,General,35,Bright Colors
V000506,C00676,2011-07-21,Sports,Short,Portuguese,22,General,11,Text Overlay
V000507,C01525,2025-10-19,Comedy,Short,Portuguese,36,General,24,Screenshot
V000508,C00371,2019-03-20,Education,Standard Video,English,310,General,44,Text Overlay
V000509,C01337,2014-02-06,Entertainment,Standard Video,Turkish,687,General,39,
V000510,C01212,2012-07-16,Entertainment,Short,English,43,Teen,17,Minimalist
V000511,C00186,2025-05-09,Sports,Standard Video,English,505,General,45,Before-After
V000512,C00382,2023-03-01,Technology,Short,Kannada,30,General,29,Bright Colors
V000513,C01554,2014-10-01,Entertainment,Standard Video,English,260,General,38,Minimalist
V000514,C00658,2020-01-17,Lifestyle,Short,Turkish,56,General,38,Screenshot
V000515,C01884,2021-02-15,Entertainment,Short,Thai,55,General,39,Bright Colors
V000516,C00474,2017-01-06,Education,Standard Video,Marathi,491,General,13,Bright Colors
V000517,C01482,2025-12-05,Film,Standard Video,English,707,General,57,
V000518,C00902,2024-03-28,Gaming,Short,German,27,Mature,23,Collage
V000519,C01416,2022-04-03,Entertainment,Standard Video,Hindi,571,General,34,Text Overlay
V000520,C00751,2015-02-14,Film,Standard Video,English,245,General,49,Before-After
V000521,C00621,2022-11-19,Comedy,Standard Video,Telugu,386,General,63,Collage
V000522,C00432,2026-07-19,Music,Standard Video,Italian,1178,Teen,54,Text Overlay
V000523,C00648,2018-10-21,Lifestyle,Short,Filipino,17,General,27,Collage
V000524,C00137,2020-03-16,Entertainment,Standard Video,English,202,General,39,Minimalist
V000525,C01770,2018-05-07,Sports,Short,English,15,Teen,24,Text Overlay
V000526,C01914,2024-03-24,Music,Standard Video,English,472,Teen,42,Bright Colors
V000527,C00019,2014-01-09,Music,Live Stream,Portuguese,5005,General,50,Collage
V000528,C01829,2013-02-28,Education,Short,Hindi,51,General,39,Text Overlay
V000529,C00865,2021-12-21,Gaming,Standard Video,Spanish,348,General,38,Bright Colors
V000530,C01874,2022-04-25,Technology,Short,English,50,General,24,Text Overlay
V000531,C01563,2024-10-06,Entertainment,Standard Video,Vietnamese,123,General,56,Minimalist
V000532,C00647,2021-06-25,Education,Short,Hindi,51,General,,Collage
V000533,C00578,2021-04-16,Gaming,Live Stream,Portuguese,2083,General,34,
V000534,C00738,2023-01-21,Lifestyle,Standard Video,English,786,General,36,Text Overlay
V000535,C00977,2025-02-07,Film,Live Stream,English,12318,General,,Bright Colors
V000536,C00639,2015-05-11,Comedy,Standard Video,English,402,Teen,39,Face Close-up
V000537,C01706,2026-01-18,News,Standard Video,English,189,General,59,Screenshot
V000538,C01072,2025-07-04,Education,Standard Video,Hindi,996,Teen,38,Screenshot
V000539,C01615,2015-11-09,Music,Standard Video,English,478,General,32,Screenshot
V000540,C01455,2025-03-13,Sports,Standard Video,English,341,General,59,
V000541,C01032,2021-12-09,Gaming,Premiere,Portuguese,797,Teen,11,Minimalist
V000542,C01487,2026-01-18,Sports,Standard Video,English,898,General,42,Before-After
V000543,C01592,2025-08-31,Entertainment,Short,Spanish,55,General,35,Bright Colors
V000544,C00070,2025-10-13,Lifestyle,Short,Portuguese,28,General,36,Before-After
V000545,C01346,2022-06-19,News,Live Stream,English,3321,General,51,Collage
V000546,C01153,2020-01-14,Music,Live Stream,Hindi,6783,General,33,Before-After
V000547,C00508,2017-06-27,Music,Standard Video,English,584,General,35,Collage
V000548,C00103,2015-01-13,Music,Standard Video,English,269,General,37,Collage
V000549,C01294,2012-02-11,Lifestyle,Standard Video,English,5400,General,50,Collage
V000550,C01007,2023-12-29,Film,Standard Video,Spanish,204,General,35,Bright Colors
V000551,C01776,2023-07-31,Education,Standard Video,Japanese,555,General,62,Minimalist
V000552,C01095,2021-11-05,News,Live Stream,English,9008,General,36,
V000553,C01301,2023-01-19,Comedy,Standard Video,Japanese,901,General,48,Screenshot
V000554,C00769,2018-06-15,Education,Short,Tamil,44,General,35,Before-After
V000555,C00166,2019-09-29,Education,Standard Video,Indonesian,1139,General,63,Collage
V000556,C01582,2024-10-12,Lifestyle,Standard Video,English,252,General,43,Bright Colors
V000557,C01714,2018-08-18,News,Standard Video,English,499,General,40,Before-After
V000558,C01734,2026-06-18,News,Standard Video,Filipino,1637,Teen,53,
