user_id,signup_date,country,region,age_group,preferred_language,subscription_type,acquisition_channel,preferred_device,account_status
U000319,2025-11-22,India,West India,65+,Telugu,Free,Organic Search,Desktop,Inactive
U000320,2025-07-21,India,North India,35-44,Hindi,Free,Pre-installed App,Mobile,Active
U000321,2022-08-12,India,West India,35-44,,Free,Google Ads,Mobile,Active
U000322,2021-08-01,Brazil,South,18-24,Portuguese,YouTube Premium,Social Media,Mobile,Active
U000323,2026-04-26,India,East India,,Hindi,Free,Organic Search,Mobile,Active
U000324,2025-07-22,United States,South,18-24,English,Free,Pre-installed App,Desktop,Active
U000325,2022-02-09,South Korea,,18-24,English,Premium Trial,Pre-installed App,Mobile,Active
U000326,2023-08-10,India,Central India,25-34,Hindi,Premium Trial,Organic Search,Desktop,Active
U000327,2025-04-08,Pakistan,,18-24,Urdu,Free,Organic Search,TV,Active
U000328,2023-10-05,Brazil,Central-West,45-54,Portuguese,Free,Social Media,Mobile,Active
U000329,2025-07-03,Brazil,South,25-34,Portuguese,YouTube Premium,Referral,Desktop,Active
U000330,2025-09-27,Spain,,13-17,Spanish,Free,Pre-installed App,Desktop,Active
U000331,2021-07-28,Japan,Chubu,45-54,English,YouTube Premium,Google Ads,Mobile,Inactive
U000332,2026-05-09,India,West India,45-54,Hindi,Free,Organic Search,Mobile,Inactive
U000333,2021-01-29,Pakistan,,18-24,Urdu,YouTube Premium,Social Media,Mobile,Active
U000334,2024-10-02,Mexico,Southern Mexico,35-44,Spanish,Free,Direct,Mobile,Active
U000335,2025-10-24,Nigeria,,18-24,English,Premium Trial,Google Ads,Desktop,Active
U000336,2022-09-22,India,East India,18-24,Kannada,YouTube Premium,Pre-installed App,Mobile,Active
U000337,2026-01-18,United States,Midwest,18-24,Spanish,Free,Google Ads,Mobile,Inactive
U000338,2021-06-24,Canada,British Columbia,35-44,French,YouTube Premium,Pre-installed App,TV,Active
U000339,2026-07-06,Brazil,Southeast,18-24,Portuguese,Free,Social Media,TV,Inactive
U000340,2025-01-24,Indonesia,Java,18-24,Indonesian,Free,Social Media,TV,Active
U000341,2026-07-05,Vietnam,,18-24,English,Free,Google Ads,Game Console,Active
U000342,2025-05-18,Mexico,Northern Mexico,13-17,Spanish,Premium Trial,Social Media,Tablet,Active
U000343,2025-07-25,Philippines,,13-17,Filipino,YouTube Premium,Organic Search,Mobile,Active
U000344,2025-05-29,United States,West,65+,English,Free,Google Ads,Mobile,Active
U000345,2024-07-21,Canada,Quebec,25-34,French,Free,Social Media,Mobile,Churned
U000346,2025-07-22, India ,Central India,35-44,English,YouTube Premium,Social Media,Mobile,Active
U000347,2025-06-23,Indonesia,Sumatra,35-44,Indonesian,Free,Direct,TV,Active
U000348,2025-12-30,Thailand,,25-34,Thai,Free,Organic Search,Mobile,Active
U000349,2024-07-04,United Kingdom,England,45-54,English,Free,Pre-installed App,TV,Active
U000350,2025-09-08,Indonesia,Sumatra,,English,YouTube Premium,Direct,Mobile,Active
U000351,2025-05-30,Italy,,,Italian,YouTube Premium,Social Media,TV,Active
U000352,2026-03-31,India,South India,25-34,Hindi,Free,Social Media,Mobile,Active
U000353,2022-09-01,Brazil,Southeast,18-24,Portuguese,Free,Referral,Mobile,Active
U000354,2025-01-27,Canada,Quebec,18-24,English,Free,Social Media,Mobile,Active
U000355,2024-08-29,United Kingdom,Wales,25-34,English,YouTube Premium,Social Media,TV,Active
U000356,2020-08-27,United States,Northeast,45-54,English,Free,Referral,Mobile,Inactive
U000357,2025-03-02,Spain,,45-54,English,Free,Direct,TV,Inactive
U000358,2024-08-08,Nigeria,,25-34,English,Free,Social Media,TV,Active
U000359,2023-09-23,Spain,,18-24,Spanish,Free,Referral,Mobile,Active
U000360,2025-07-17,Japan,Hokkaido,18-24,Japanese,YouTube Premium,Pre-installed App,Mobile,Active
U000361,2023-03-02,India,North India,25-34,Bengali,Free,Google Ads,Mobile,Active
U000362,2026-02-02,Spain,,18-24,Spanish,Free,Google Ads,Mobile,Churned
U000363,2025-09-16,Turkey,,18-24,Turkish,Free,Pre-installed App,Desktop,Active
U000364,2025-09-18,Mexico,Yucatan,55-64,Spanish,Free,Social Media,TV,Active
U000365,2024-08-28,India,North India,35-44,Hindi,Free,Social Media,Mobile,Active
U000366,2026-03-09,South Korea,,45-54,Korean,YouTube Premium,Google Ads,Mobile,Active
U000367,2021-03-26,Vietnam,,18-24,English,Free,Google Ads,Desktop,Active
U000368,2022-10-17,India,South India,25-34,Hindi,Free,Organic Search,Tablet,Active
U000369,2026-01-14,Indonesia,Sumatra,25-34,Indonesian,YouTube Premium,Google Ads,Mobile,Active
U000370,2020-11-23,Thailand,,35-44,Thai,Free,Social Media,Desktop,Active
U000371,2022-08-01,Japan,Kansai,45-54,Japanese,Free,Direct,Desktop,Active
U000372,2025-10-28,Germany,Baden-Wurttemberg,18-24,German,Free,Google Ads,Mobile,Active
U000373,2025-10-31,United Kingdom,Scotland,35-44,English,Free,Direct,Mobile,Churned
U000374,2026-06-22,Mexico,Central Mexico,25-34,Spanish,YouTube Premium,Pre-installed App,Mobile,Active
U000375,2025-11-01,Germany,Bavaria,25-34,German,Free,Social Media,Mobile,Inactive
U000376,2025-12-10,India,Central India,25-34,,Free,Organic Search,Mobile,Inactive
U000377,2025-02-05,United States,South,13-17,Spanish,Free,Organic Search,Mobile,Active
U000378,2026-04-23,South Korea,,18-24,Korean,Free,Pre-installed App,Desktop,Churned
U000379,2026-05-05,United States,West,45-54,English,Free,Google Ads,Mobile,Active
U000380,2025-05-26,Brazil,Southeast,35-44,Portuguese,Free,Organic Search,Desktop,Active
U000381,2020-11-19,India,East India,35-44,English,Free,Social Media,Desktop,Active
U000382,2024-05-30,Australia,Victoria,25-34,English,Free,Organic Search,Mobile,Active
U000383,2025-07-20,United States,West,45-54,English,Premium Trial,Pre-installed App,Mobile,Active
U000384,2025-07-18,Japan,Chubu,35-44,Japanese,Free,Referral,Mobile,Active
U000385,2026-06-24,Brazil,Southeast,45-54,Portuguese,Free,Referral,Desktop,Active
U000386,2024-07-02,United States,South,25-34,Spanish,Free,Direct,TV,Active
U000387,2023-10-17,India,West India,35-44,Hindi,Premium Trial,Social Media,Mobile,Inactive
U000388,2022-01-27,Thailand,,18-24,,Free,Social Media,Mobile,Active
U000389,2026-03-28,United States,West,25-34,English,Free,Direct,Mobile,Active
U000390,2021-12-18,Brazil,Central-West,18-24,Portuguese,Free,Social Media,Desktop,Active
U000391,2022-12-20,India,Central India,18-24,Telugu,Free,Social Media,Mobile,Active
U000392,2026-03-09,Vietnam,,25-34,English,Premium Trial,Organic Search,Mobile,Active
U000393,2025-07-03,India,South India,25-34,Hindi,Free,Social Media,Mobile,Inactive
U000394,2024-07-23,United Kingdom,Scotland,45-54,English,Free,Social Media,Game Console,Inactive
U000395,2025-12-11,Indonesia,Sulawesi,25-34,Indonesian,Free,Organic Search,Mobile,Active
U000396,2024-04-10,United Kingdom,Northern Ireland,18-24,English,Free,Pre-installed App,Desktop,Churned
U000397,2024-12-06,India,South India,55-64,Kannada,Free,Google Ads,Tablet,Inactive
U000398,2026-05-09,United Kingdom,Scotland,18-24,English,Free,Google Ads,Tablet,Active
U000399,2024-12-04,India,Central India,18-24,Kannada,Free,Social Media,Desktop,Active
U000400,2025-10-13,Canada,British Columbia,65+,English,Free,Pre-installed App,Desktop,Inactive
U000401,2026-06-04,Pakistan,,25-34,,Free,Organic Search,Desktop,Active
U000402,2021-08-02,India,,18-24,Bengali,Premium Trial,Social Media,TV,Active
U000403,2024-12-29,Mexico,Central Mexico,25-34,Spanish,YouTube Premium,Pre-installed App,Desktop,Active
U000404,2026-04-02,Italy,,18-24,Italian,Free,Social Media,Mobile,Active
U000405,2023-11-10,UNITED STATES,Midwest,25-34,English,Free,Organic Search,Mobile,Inactive
U000406,2024-12-13,India,West India,25-34,Hindi,Free,Social Media,Tablet,Inactive
U000407,2026-02-27,Brazil,Central-West,25-34,Portuguese,Free,Social Media,Mobile,Active
U000408,2021-05-01,India,East India,,Hindi,Free,Referral,Mobile,Active
U000409,2026-06-14,Nigeria,,18-24,English,Free,Referral,Mobile,Inactive
U000410,2021-02-12,Canada,Quebec,25-34,English,Free,Social Media,Mobile,Active
U000411,2024-10-04,Brazil,Central-West,25-34,,Free,Google Ads,Desktop,Inactive
U000412,2021-06-20,Thailand,,18-24,English,Free,Referral,Game Console,Inactive
U000413,2025-12-28,India,East India,25-34,,Free,Organic Search,Mobile,Inactive
U000414,2022-10-25,Canada,Alberta,55-64,English,Free,Organic Search,Mobile,Active
U000415,2026-01-23,United States,South,18-24,English,YouTube Premium,Organic Search,Mobile,Active
U000416,2026-05-18,South Korea,,18-24,Korean,Free,Referral,Mobile,Active
U000417,2026-01-22,Canada,Alberta,25-34,French,Free,Organic Search,Mobile,Active
U000418,2024-03-18,United States,South,25-34,English,Free,Organic Search,Mobile,Active
U000419,2026-03-28,India,Central India,25-34,Hindi,YouTube Premium,Organic Search,TV,Inactive
U000420,2023-07-14,United States,Midwest,18-24,Spanish,Free,Referral,Mobile,Active
U000421,2025-02-22,Brazil,Southeast,35-44,Portuguese,Free,Direct,Mobile,Inactive
U000422,2026-04-17,Thailand,,18-24,Thai,Free,Social Media,Mobile,Active
U000423,2026-05-25,Germany,North Rhine-Westphalia,35-44,German,YouTube Premium,Direct,TV,Active
U000424,2025-11-19,Vietnam,,18-24,Vietnamese,Free,Organic Search,Mobile,Active
U000425,2025-06-29,United Kingdom,Northern Ireland,65+,English,Free,Organic Search,TV,Active
U000426,2025-04-26,Brazil,North,18-24,Portuguese,Premium Trial,Social Media,Mobile,Churned
U000427,2025-08-16,Germany,Baden-Wurttemberg,55-64,English,Free,Organic Search,Desktop,Churned
U000428,2025-01-02,United States,Northeast,25-34,English,Free,Google Ads,Game Console,Churned
U000429,2025-07-30,Philippines,,25-34,Filipino,Free,Google Ads,TV,Active
U000430,2025-02-17,United Kingdom,Scotland,45-54,English,YouTube Premium,Social Media,Mobile,Active
U000431,2025-01-06,Philippines,,13-17,Filipino,Free,Organic Search,Mobile,Inactive
U000432,2025-05-12,India,North India,18-24,Tamil,Free,Pre-installed App,Mobile,Inactive
U000433,2025-03-31,Mexico,Northern Mexico,18-24,Spanish,Free,Organic Search,Mobile,Active
U000434,2023-04-02,India,Central India,65+,Hindi,Free,Google Ads,Desktop,Active
U000435,2026-07-08,United States,South,25-34,English,Free,Organic Search,Desktop,Active
U000436,2026-05-30,Pakistan,,25-34,Urdu,Free,Organic Search,TV,Active
U000437,2026-05-27,Brazil,Southeast,25-34,Portuguese,Premium Trial,Google Ads,Mobile,Active
U000438,2025-03-07,India,West India,45-54,Hindi,Free,Pre-installed App,Mobile,Inactive
U000439,2025-07-19,South Korea,,13-17,Korean,Free,Direct,DESKTOP,Active
U000440,2023-11-11,India,,25-34,Hindi,Free,Social Media,Mobile,Churned
U000441,2025-07-25,Indonesia,Bali & Nusa Tenggara,25-34,Indonesian,Free,Referral,Tablet,Active
U000442,2025-12-30,Indonesia,Sumatra,18-24,Indonesian,Free,Social Media,Mobile,Active
U000443,2024-01-07,Brazil,Central-West,25-34,Portuguese,Free,Organic Search,Mobile,Active
U000444,2025-12-02,India,Central India,35-44,Hindi,Free,Social Media,Mobile,Inactive
U000445,2025-10-23,United States,West,35-44,English,Free,Organic Search,Desktop,Active
U000446,2023-09-10,India,South India,,Hindi,Free,Organic Search,Mobile,Active
U000447,2022-03-03,India,West India,25-34,Marathi,Free,Referral,Desktop,Active
U000448,2024-12-04,India,South India,55-64,Hindi,Free,Pre-installed App,Mobile,Active
U000449,2025-09-16,Turkey,,65+,Turkish,Free,Referral,Mobile,Active
U000450,2024-04-13,India,Central India,18-24,Hindi,Premium Trial,Social Media,Mobile,Active
U000451,2026-02-03,United States,Northeast,45-54,English,Free,Pre-installed App,Desktop,Active
U000452,2025-07-24,Japan,Chubu,25-34,English,Free,Google Ads,Desktop,Churned
U000453,2024-09-10,India,North India,35-44,Hindi,YouTube Premium,Pre-installed App,Mobile,Inactive
U000454,2026-01-10,Mexico,Central Mexico,65+,Spanish,Free,Social Media,Mobile,Active
U000455,2025-11-24,Indonesia,Java,18-24,English,Free,Organic Search,Mobile,Active
U000456,2025-10-13,France,,45-54,French,Free,Referral,Mobile,Active
U000457,2022-05-15,India,North India,25-34,Hindi,Free,Pre-installed App,TV,Active
U000458,2025-06-28,India,Central India,,Hindi,Free,Referral,TV,Inactive
U000459,2024-02-24,India,North India,45-54,Tamil,Free,Social Media,TV,Active
U000460,2020-09-28,Indonesia,Bali & Nusa Tenggara,18-24,Indonesian,Free,Organic Search,Desktop,Active
U000461,2025-04-15,India,North India,25-34,Bengali,Free,Social Media,Desktop,Active
U000462,2025-10-29,Vietnam,,25-34,Vietnamese,Free,Organic Search,Mobile,Active
U000463,2025-06-22,Pakistan,,13-17,Urdu,YouTube Premium,Google Ads,Mobile,Active
U000464,2026-04-13,Mexico,,18-24,Spanish,Free,Social Media,Desktop,Inactive
U000465,2025-07-25,United States,West,25-34,English,Free,Organic Search,Mobile,Active
U000466,2025-03-23,Brazil,,25-34,Portuguese,YouTube Premium,Organic Search,Mobile,Inactive
U000467,2020-10-28,United States,Northeast,35-44,English,Free,Google Ads,Tablet,Inactive
U000468,2023-06-29,france,,35-44,French,Premium Trial,Organic Search,Mobile,Active
U000469,2026-03-05,United States,South,45-54,English,Free,Direct,Tablet,Active
U000470,2022-07-31,France,,35-44,English,Free,Organic Search,Mobile,Active
U000471,2026-02-16,Spain,,18-24,Spanish,Free,Organic Search,Desktop,Active
U000472,2024-07-15,united states,West,18-24,Spanish,Free,Social Media,TV,Active
U000473,2026-03-18,France,,25-34,French,Free,Pre-installed App,TV,Active
U000474,2026-05-06,Turkey,,18-24,Turkish,Free,Organic Search,Mobile,Active
U000475,2025-08-30,Vietnam,,45-54,Vietnamese,Free,Google Ads,Mobile,Inactive
U000476,2025-11-05,Turkey,,35-44,Turkish,Free,Organic Search,Desktop,Active
U000477,2026-04-05,Brazil,North,45-54,Portuguese,YouTube Premium,Organic Search,TV,Active
U000478,2025-06-29,Japan,Kansai,13-17,English,YouTube Premium,Pre-installed App,Mobile,Churned
U000479,2025-07-13,Brazil,Northeast,13-17,Portuguese,Free,Organic Search,Mobile,Active
U000480,2026-05-08,Thailand,,25-34,Thai,Premium Trial,Organic Search,Mobile,Churned
U000481,2026-01-14,Mexico,Yucatan,35-44,Spanish,Free,Google Ads,TV,Active
U000482,2026-02-06,United States,Northeast,25-34,English,Free,Organic Search,Mobile,Active
U000483,2025-06-29,United Kingdom,Scotland,18-24,English,Free,Social Media,Desktop,Active
U000484,2025-07-30,Nigeria,,25-34,English,Premium Trial,Pre-installed App,Mobile,Active
U000485,2025-12-06,France,,25-34,French,Premium Trial,Google Ads,Mobile,Active
U000486,2025-09-09,India,South India,45-54,English,Free,Direct,Mobile,Active
U000487,2022-12-17,Philippines,,35-44,English,YouTube Premium,Pre-installed App,Mobile,Churned
U000488,2026-05-24,Mexico,Central Mexico,25-34,Spanish,Free,Pre-installed App,Mobile,Active
U000489,2025-03-14,Philippines,,35-44,Filipino,YouTube Premium,Organic Search,Mobile,Churned
U000490,2024-02-22,Mexico,Northern Mexico,25-34,Spanish,Premium Trial,Google Ads,Mobile,Active
U000491,2022-12-17,United States,Northeast,25-34,English,Free,Referral,Desktop,Active
U000492,2023-06-11,India,East India,65+,Hindi,Free,Social Media,Desktop,Active
U000493,2020-09-11,United States,Northeast,18-24,Spanish,Free,Pre-installed App,Desktop,Active
U000494,2025-09-25,United Kingdom,Scotland,45-54,English,Free,Referral,Game Console,Active
U000495,2025-07-25,India,North India,25-34,Hindi,Free,Referral,Mobile,Active
U000496,2025-07-24,Canada,Quebec,25-34,English,Free,Pre-installed App,Mobile,Active
U000497,2025-11-13,Brazil,North,35-44,Portuguese,Free,Referral,Mobile,Active
U000498,2020-11-01,India,East India,25-34,,Free,Social Media,Mobile,Active
U000499,2026-07-02,South Korea,,25-34,Korean,Free,Direct,TV,Inactive
U000500,2022-07-06,India,North India,35-44,Hindi,YouTube Premium,Referral,Mobile,Active
U000501,2020-09-24,India,West India,25-34,Hindi,YouTube Premium,Social Media,TV,Active
U000502,2022-02-14,India,West India,65+,Hindi,Free,Direct,Mobile,Active
U000503,2024-11-14,Mexico,Northern Mexico,45-54,English,Free,Organic Search,TV,Inactive
U000504,2021-10-31,United States,West,25-34,English,Free,Social Media,Desktop,Active
U000505,2024-10-08,Turkey,,45-54,Turkish,Free,Organic Search,Mobile,Active
U000506,2025-07-10,Mexico,Southern Mexico,25-34,Spanish,Free,Google Ads,Desktop,Active
U000507,2026-05-01,United States,South,25-34,English,Premium Trial,Organic Search,Mobile,Active
U000508,2021-06-13,Japan,Kansai,18-24,Japanese,Free,Social Media,TV,Inactive
U000509,2022-08-20,Italy,,45-54,English,Free,Direct,Mobile,Churned
U000510,2026-04-29,France,,25-34,English,Free,Organic Search,Desktop,Churned
U000511,2026-02-03, India ,East India,25-34,Hindi,Free,Google Ads,Mobile,Active
U000512,2024-08-22,France,,18-24,French,Free,Organic Search,Mobile,Active
U000513,2026-07-01,United States,West,13-17,Spanish,Free,Social Media,Mobile,Active
U000514,2025-10-17,Brazil,Southeast,25-34,Portuguese,Free,Social Media,Game Console,Active
U000515,2026-01-03,Indonesia,Sulawesi,18-24,English,YouTube Premium,Social Media,TV,Active
U000516,2025-10-07,Nigeria,,25-34,English,Free,Pre-installed App,Mobile,Active
U000517,2025-11-24,Brazil,Central-West,35-44,Portuguese,Free,Organic Search,Desktop,Active
U000518,2020-09-05,United Kingdom,Scotland,18-24,English,Free,Google Ads,Mobile,Churned
U000519,2026-01-29,India,West India,35-44,Bengali,Premium Trial,Organic Search,Mobile,Inactive
U000520,2025-06-21,United States,West,25-34,Spanish,Free,Social Media,Mobile,Active
U000521,2025-07-20,Italy,,18-24,Italian,Free,Organic Search,Desktop,Active
U000522,2025-09-22,Brazil,Southeast,35-44,Portuguese,Free,Social Media,TV,Active
U000523,2025-11-03,Philippines,,55-64,Filipino,Free,Organic Search,TV,Inactive
U000524,2024-03-11,India,East India,25-34,Hindi,YouTube Premium,Organic Search,Mobile,Active
U000525,2025-12-02,India,Central India,35-44,Hindi,YouTube Premium,Pre-installed App,Mobile,Active
U000526,2025-08-24,India,South India,65+,English,Free,Google Ads,Tablet,Inactive
U000527,2021-06-17,Germany,Baden-Wurttemberg,55-64,German,YouTube Premium,Organic Search,Mobile,Active
U000528,2024-01-29,India,West India,25-34,Hindi,Free,Google Ads,Tablet,Active
U000529,2025-05-22,JAPAN,Kanto,13-17,English,Premium Trial,Google Ads,Desktop,Active
U000530,2025-08-13,United States,Northeast,25-34,English,Free,Social Media,TV,Inactive
U000531,2025-05-07,India,East India,25-34,Hindi,Free,Organic Search,Game Console,Active
U000532,2025-07-21,Germany,North Rhine-Westphalia,45-54,English,Premium Trial,Social Media,TV,Inactive
U000533,2026-01-11,Mexico,Yucatan,45-54,Spanish,YouTube Premium,Social Media,Tablet,Active
U000534,2023-02-21,South Korea,,45-54,Korean,YouTube Premium,Google Ads,Desktop,Active
U000535,2025-08-12,Philippines,,18-24,Filipino,YouTube Premium,Social Media,Mobile,Inactive
U000536,2026-06-17,United States,West,35-44,English,Free,Organic Search,Mobile,Active
U000537,2024-04-16,India,East India,35-44,Hindi,Free,Referral,TV,Churned
U000538,2025-12-23,Vietnam,,35-44,Vietnamese,Free,Social Media,Desktop,Active
