experiment_id,user_id,variant,assignment_date,first_exposure_date,eligible_flag
EXP_2026_HOMEPAGE_RANK_V2,U008062,Control,2026-06-26,2026-06-26,True
EXP_2026_HOMEPAGE_RANK_V2,U023130,Control,2026-07-08,2026-07-08,True
EXP_2026_HOMEPAGE_RANK_V2,U020404,Treatment,2026-07-11,2026-07-14,True
EXP_2026_HOMEPAGE_RANK_V2,U001895,Treatment,2026-06-17,2026-06-18,True
EXP_2026_HOMEPAGE_RANK_V2,U017786,Control,2026-06-15,2026-06-15,True
EXP_2026_HOMEPAGE_RANK_V2,U020745,Treatment,2026-06-24,2026-06-24,True
EXP_2026_HOMEPAGE_RANK_V2,U012302,Treatment,2026-06-14,2026-06-16,True
EXP_2026_HOMEPAGE_RANK_V2,U021720,Control,2026-04-29,2026-05-04,True
EXP_2026_HOMEPAGE_RANK_V2,U010457,Treatment,2026-04-29,2026-05-04,True
EXP_2026_HOMEPAGE_RANK_V2,U007538,Treatment,2026-04-21,2026-04-26,True
EXP_2026_HOMEPAGE_RANK_V2,U006942,Treatment,2026-06-17,2026-06-20,True
EXP_2026_HOMEPAGE_RANK_V2,U015605,Treatment,2026-06-01,2026-06-03,True
EXP_2026_HOMEPAGE_RANK_V2,U022410,Control,2026-06-05,2026-06-10,True
EXP_2026_HOMEPAGE_RANK_V2,U004895,Control,2026-07-10,2026-07-11,True
EXP_2026_HOMEPAGE_RANK_V2,U024883,Treatment,2026-05-17,2026-05-21,True
EXP_2026_HOMEPAGE_RANK_V2,U006739,Control,2026-07-04,2026-07-04,True
EXP_2026_HOMEPAGE_RANK_V2,U010523,Treatment,2026-07-08,2026-07-11,True
EXP_2026_HOMEPAGE_RANK_V2,U005987,Treatment,2026-05-04,2026-05-05,True
EXP_2026_HOMEPAGE_RANK_V2,U006349,Treatment,2026-05-26,2026-05-28,True
EXP_2026_HOMEPAGE_RANK_V2,U016542,Control,2026-05-30,2026-06-01,True
EXP_2026_HOMEPAGE_RANK_V2,U000222,Control,2026-05-18,2026-05-21,True
EXP_2026_HOMEPAGE_RANK_V2,U003699,Treatment,2026-04-22,2026-04-23,True
EXP_2026_HOMEPAGE_RANK_V2,U023779,Treatment,2026-05-10,2026-05-11,True
EXP_2026_HOMEPAGE_RANK_V2,U020824,Control,2026-05-26,2026-05-27,True
EXP_2026_HOMEPAGE_RANK_V2,U007734,Treatment,2026-05-25,2026-05-25,True
EXP_2026_HOMEPAGE_RANK_V2,U016103,Control,2026-07-01,2026-07-03,True
EXP_2026_HOMEPAGE_RANK_V2,U020229,Treatment,2026-06-01,2026-06-05,True
EXP_2026_HOMEPAGE_RANK_V2,U020517,Treatment,2026-05-11,2026-05-14,True
EXP_2026_HOMEPAGE_RANK_V2,U006912,Control,2026-06-01,2026-06-05,True
EXP_2026_HOMEPAGE_RANK_V2,U022307,Treatment,2026-06-09,2026-06-09,True
EXP_2026_HOMEPAGE_RANK_V2,U009190,Treatment,2026-04-20,2026-04-25,True
EXP_2026_HOMEPAGE_RANK_V2,U000180,Control,2026-07-04,2026-07-05,True
EXP_2026_HOMEPAGE_RANK_V2,U004045,Control,2026-07-09,2026-07-09,True
EXP_2026_HOMEPAGE_RANK_V2,U022548,Control,2026-06-06,2026-06-09,True
EXP_2026_HOMEPAGE_RANK_V2,U022279,Treatment,2026-04-28,2026-04-28,True
EXP_2026_HOMEPAGE_RANK_V2,U005176,Control,2026-06-04,2026-06-09,True
EXP_2026_HOMEPAGE_RANK_V2,U015155,Treatment,2026-04-18,2026-04-23,True
EXP_2026_HOMEPAGE_RANK_V2,U009915,Treatment,2026-07-09,2026-07-11,True
EXP_2026_HOMEPAGE_RANK_V2,U009692,Treatment,2026-07-04,2026-07-05,True
EXP_2026_HOMEPAGE_RANK_V2,U011673,Control,2026-06-06,2026-06-07,True
EXP_2026_HOMEPAGE_RANK_V2,U024735,Treatment,2026-06-10,2026-06-15,True
EXP_2026_HOMEPAGE_RANK_V2,U001774,Control,2026-04-22,2026-04-22,False
EXP_2026_HOMEPAGE_RANK_V2,U003893,Treatment,2026-05-18,2026-05-21,True
EXP_2026_HOMEPAGE_RANK_V2,U021320,Control,2026-06-06,2026-06-06,False
EXP_2026_HOMEPAGE_RANK_V2,U009967,Treatment,2026-06-15,2026-06-18,True
EXP_2026_HOMEPAGE_RANK_V2,U012964,Control,2026-06-05,2026-06-05,True
EXP_2026_HOMEPAGE_RANK_V2,U008824,Control,2026-05-18,2026-05-19,True
EXP_2026_HOMEPAGE_RANK_V2,U007573,Treatment,2026-04-22,2026-04-26,True
EXP_2026_HOMEPAGE_RANK_V2,U022089,Control,2026-07-08,2026-07-12,True
EXP_2026_HOMEPAGE_RANK_V2,U012469,Treatment,2026-06-09,2026-06-10,True
EXP_2026_HOMEPAGE_RANK_V2,U003247,Treatment,2026-06-16,2026-06-20,True
EXP_2026_HOMEPAGE_RANK_V2,U000335,Control,2026-05-17,2026-05-21,True
EXP_2026_HOMEPAGE_RANK_V2,U024745,Treatment,2026-05-23,2026-05-28,True
EXP_2026_HOMEPAGE_RANK_V2,U019523,Treatment,2026-04-20,2026-04-21,True
EXP_2026_HOMEPAGE_RANK_V2,U010492,Treatment,2026-06-06,2026-06-09,True
EXP_2026_HOMEPAGE_RANK_V2,U012665,Control,2026-05-28,2026-05-29,True
EXP_2026_HOMEPAGE_RANK_V2,U015761,Treatment,2026-06-21,2026-06-24,True
EXP_2026_HOMEPAGE_RANK_V2,U022106,Treatment,2026-05-25,2026-05-28,True
EXP_2026_HOMEPAGE_RANK_V2,U008683,Control,2026-06-18,2026-06-23,True
EXP_2026_HOMEPAGE_RANK_V2,U024836,Control,2026-04-20,2026-04-20,True
EXP_2026_HOMEPAGE_RANK_V2,U001676,Control,2026-05-05,2026-05-07,True
EXP_2026_HOMEPAGE_RANK_V2,U011279,Treatment,2026-06-04,2026-06-04,True
EXP_2026_HOMEPAGE_RANK_V2,U023011,Treatment,2026-05-26,2026-05-27,True
EXP_2026_HOMEPAGE_RANK_V2,U016464,Control,2026-06-30,2026-07-02,True
EXP_2026_HOMEPAGE_RANK_V2,U017644,Control,2026-04-21,2026-04-25,True
EXP_2026_HOMEPAGE_RANK_V2,U016192,Treatment,2026-06-22,2026-06-22,True
EXP_2026_HOMEPAGE_RANK_V2,U013868,Treatment,2026-06-18,2026-06-23,True
EXP_2026_HOMEPAGE_RANK_V2,U009556,Control,2026-06-11,2026-06-13,True
EXP_2026_HOMEPAGE_RANK_V2,U003686,Treatment,2026-06-08,2026-06-10,True
EXP_2026_HOMEPAGE_RANK_V2,U018146,Control,2026-07-02,2026-07-03,False
EXP_2026_HOMEPAGE_RANK_V2,U011492,Control,2026-06-11,2026-06-15,True
EXP_2026_HOMEPAGE_RANK_V2,U013452,Control,2026-07-10,2026-07-12,True
EXP_2026_HOMEPAGE_RANK_V2,U002775,Control,2026-07-09,2026-07-12,True
EXP_2026_HOMEPAGE_RANK_V2,U023741,Control,2026-05-05,2026-05-07,True
EXP_2026_HOMEPAGE_RANK_V2,U017602,Control,2026-06-28,2026-06-29,True
EXP_2026_HOMEPAGE_RANK_V2,U013491,Control,2026-07-06,2026-07-08,True
EXP_2026_HOMEPAGE_RANK_V2,U018849,Treatment,2026-04-30,2026-05-04,True
EXP_2026_HOMEPAGE_RANK_V2,U002620,Treatment,2026-07-08,2026-07-09,True
EXP_2026_HOMEPAGE_RANK_V2,U015505,Control,2026-05-24,2026-05-24,True
EXP_2026_HOMEPAGE_RANK_V2,U002070,Treatment,2026-07-09,2026-07-09,True
EXP_2026_HOMEPAGE_RANK_V2,U008466,Treatment,2026-05-25,2026-05-28,True
EXP_2026_HOMEPAGE_RANK_V2,U002641,Control,2026-06-15,2026-06-20,True
EXP_2026_HOMEPAGE_RANK_V2,U020760,Control,2026-04-20,2026-04-21,True
EXP_2026_HOMEPAGE_RANK_V2,U009896,Control,2026-06-18,2026-06-20,True
EXP_2026_HOMEPAGE_RANK_V2,U007724,Treatment,2026-06-23,2026-06-27,True
EXP_2026_HOMEPAGE_RANK_V2,U005533,Treatment,2026-05-15,2026-05-17,True
EXP_2026_HOMEPAGE_RANK_V2,U015438,Treatment,2026-05-07,2026-05-12,True
EXP_2026_HOMEPAGE_RANK_V2,U013100,Control,2026-04-20,2026-04-21,True
EXP_2026_HOMEPAGE_RANK_V2,U015867,Control,2026-05-09,2026-05-13,True
EXP_2026_HOMEPAGE_RANK_V2,U003346,Control,2026-04-27,2026-04-27,True
EXP_2026_HOMEPAGE_RANK_V2,U006169,Treatment,2026-05-27,2026-05-30,True
EXP_2026_HOMEPAGE_RANK_V2,U001996,Treatment,2026-07-06,2026-07-11,False
EXP_2026_HOMEPAGE_RANK_V2,U011452,Treatment,2026-06-02,2026-06-07,True
EXP_2026_HOMEPAGE_RANK_V2,U019219,Treatment,2026-07-03,2026-07-03,True
EXP_2026_HOMEPAGE_RANK_V2,U009579,Control,2026-05-03,2026-05-07,True
EXP_2026_HOMEPAGE_RANK_V2,U020118,Control,2026-04-18,2026-04-23,True
EXP_2026_HOMEPAGE_RANK_V2,U019832,Treatment,2026-06-16,2026-06-21,True
EXP_2026_HOMEPAGE_RANK_V2,U017480,Control,2026-06-28,2026-07-03,True
EXP_2026_HOMEPAGE_RANK_V2,U003534,Treatment,2026-04-24,2026-04-24,True
EXP_2026_HOMEPAGE_RANK_V2,U021058,Control,2026-07-02,2026-07-03,True
EXP_2026_HOMEPAGE_RANK_V2,U006036,Treatment,2026-04-24,2026-04-24,True
EXP_2026_HOMEPAGE_RANK_V2,U005346,Control,2026-06-18,2026-06-21,False
EXP_2026_HOMEPAGE_RANK_V2,U012285,Control,2026-04-23,2026-04-25,True
EXP_2026_HOMEPAGE_RANK_V2,U014738,Control,2026-07-09,2026-07-10,True
EXP_2026_HOMEPAGE_RANK_V2,U024244,Control,2026-05-06,2026-05-10,True
EXP_2026_HOMEPAGE_RANK_V2,U001800,Treatment,2026-06-27,2026-06-27,True
EXP_2026_HOMEPAGE_RANK_V2,U013706,Control,2026-06-20,2026-06-23,True
EXP_2026_HOMEPAGE_RANK_V2,U008896,Control,2026-06-11,2026-06-13,True
EXP_2026_HOMEPAGE_RANK_V2,U002821,Control,2026-07-01,2026-07-02,True
EXP_2026_HOMEPAGE_RANK_V2,U003330,Treatment,2026-06-03,2026-06-08,True
EXP_2026_HOMEPAGE_RANK_V2,U004911,Control,2026-06-12,2026-06-17,True
EXP_2026_HOMEPAGE_RANK_V2,U004492,Control,2026-05-16,2026-05-19,True
EXP_2026_HOMEPAGE_RANK_V2,U011210,Control,2026-06-17,2026-06-19,False
EXP_2026_HOMEPAGE_RANK_V2,U013061,Treatment,2026-04-29,2026-05-03,True
EXP_2026_HOMEPAGE_RANK_V2,U020426,Control,2026-04-29,2026-05-02,True
EXP_2026_HOMEPAGE_RANK_V2,U024376,Control,2026-06-03,2026-06-08,True
EXP_2026_HOMEPAGE_RANK_V2,U023405,Control,2026-06-18,2026-06-20,True
EXP_2026_HOMEPAGE_RANK_V2,U014275,Control,2026-06-19,2026-06-22,True
EXP_2026_HOMEPAGE_RANK_V2,U000176,Control,2026-06-26,2026-06-27,True
EXP_2026_HOMEPAGE_RANK_V2,U001364,Treatment,2026-05-24,2026-05-25,True
EXP_2026_HOMEPAGE_RANK_V2,U008676,Control,2026-06-18,2026-06-21,True
EXP_2026_HOMEPAGE_RANK_V2,U007112,Control,2026-07-10,2026-07-15,True
EXP_2026_HOMEPAGE_RANK_V2,U002034,Control,2026-07-09,2026-07-14,True
EXP_2026_HOMEPAGE_RANK_V2,U000097,Treatment,2026-05-02,2026-05-07,True
EXP_2026_HOMEPAGE_RANK_V2,U023573,Treatment,2026-06-23,2026-06-25,True
EXP_2026_HOMEPAGE_RANK_V2,U012818,Treatment,2026-05-08,2026-05-13,True
EXP_2026_HOMEPAGE_RANK_V2,U008067,Treatment,2026-05-10,2026-05-11,True
EXP_2026_HOMEPAGE_RANK_V2,U011094,Treatment,2026-06-21,2026-06-21,True
EXP_2026_HOMEPAGE_RANK_V2,U024865,Control,2026-05-15,2026-05-16,True
EXP_2026_HOMEPAGE_RANK_V2,U014207,Treatment,2026-04-23,2026-04-27,True
EXP_2026_HOMEPAGE_RANK_V2,U021250,Treatment,2026-06-25,2026-06-25,True
EXP_2026_HOMEPAGE_RANK_V2,U013309,Control,2026-06-06,2026-06-11,True
EXP_2026_HOMEPAGE_RANK_V2,U000152,Treatment,2026-05-29,2026-06-02,True
EXP_2026_HOMEPAGE_RANK_V2,U006761,Treatment,2026-07-01,2026-07-01,True
EXP_2026_HOMEPAGE_RANK_V2,U012387,Treatment,2026-05-24,2026-05-28,True
EXP_2026_HOMEPAGE_RANK_V2,U016451,Control,2026-06-28,2026-07-01,True
EXP_2026_HOMEPAGE_RANK_V2,U021689,Treatment,2026-06-20,2026-06-25,True
EXP_2026_HOMEPAGE_RANK_V2,U017539,Treatment,2026-04-26,2026-05-01,False
EXP_2026_HOMEPAGE_RANK_V2,U002957,Control,2026-05-27,2026-06-01,True
EXP_2026_HOMEPAGE_RANK_V2,U001725,Control,2026-05-17,2026-05-22,True
EXP_2026_HOMEPAGE_RANK_V2,U022552,Control,2026-04-23,2026-04-28,True
EXP_2026_HOMEPAGE_RANK_V2,U010815,Treatment,2026-05-03,2026-05-06,False
EXP_2026_HOMEPAGE_RANK_V2,U001695,Control,2026-07-03,2026-07-06,True
EXP_2026_HOMEPAGE_RANK_V2,U013989,Control,2026-05-16,2026-05-20,True
EXP_2026_HOMEPAGE_RANK_V2,U021001,Control,2026-05-07,2026-05-12,False
EXP_2026_HOMEPAGE_RANK_V2,U005897,Treatment,2026-04-19,2026-04-21,True
EXP_2026_HOMEPAGE_RANK_V2,U005546,Treatment,2026-04-30,2026-05-04,True
EXP_2026_HOMEPAGE_RANK_V2,U017854,Control,2026-06-29,2026-07-02,True
EXP_2026_HOMEPAGE_RANK_V2,U000726,Control,2026-05-08,2026-05-11,True
EXP_2026_HOMEPAGE_RANK_V2,U005984,Treatment,2026-04-19,2026-04-21,True
EXP_2026_HOMEPAGE_RANK_V2,U011483,Treatment,2026-07-05,2026-07-07,True
EXP_2026_HOMEPAGE_RANK_V2,U022271,Treatment,2026-05-09,2026-05-11,True
EXP_2026_HOMEPAGE_RANK_V2,U013331,Treatment,2026-04-26,2026-04-28,True
EXP_2026_HOMEPAGE_RANK_V2,U007798,Control,2026-06-29,2026-07-04,True
EXP_2026_HOMEPAGE_RANK_V2,U013408,Control,2026-05-11,2026-05-11,True
EXP_2026_HOMEPAGE_RANK_V2,U000125,Control,2026-06-07,2026-06-09,True
EXP_2026_HOMEPAGE_RANK_V2,U023994,Treatment,2026-06-29,2026-06-30,True
EXP_2026_HOMEPAGE_RANK_V2,U001517,Control,2026-07-06,2026-07-07,True
EXP_2026_HOMEPAGE_RANK_V2,U023811,Treatment,2026-06-11,2026-06-13,True
EXP_2026_HOMEPAGE_RANK_V2,U002146,Treatment,2026-07-10,2026-07-10,True
EXP_2026_HOMEPAGE_RANK_V2,U008388,Control,2026-05-10,2026-05-14,True
EXP_2026_HOMEPAGE_RANK_V2,U010481,Control,2026-05-20,2026-05-25,True
EXP_2026_HOMEPAGE_RANK_V2,U000172,Control,2026-05-06,2026-05-11,True
EXP_2026_HOMEPAGE_RANK_V2,U012008,Control,2026-04-26,2026-05-01,True
EXP_2026_HOMEPAGE_RANK_V2,U024103,Treatment,2026-05-04,2026-05-05,True
EXP_2026_HOMEPAGE_RANK_V2,U019237,Control,2026-05-05,2026-05-08,True
EXP_2026_HOMEPAGE_RANK_V2,U015670,Treatment,2026-07-03,2026-07-07,True
EXP_2026_HOMEPAGE_RANK_V2,U003066,Control,2026-06-30,2026-07-03,True
EXP_2026_HOMEPAGE_RANK_V2,U013354,Treatment,2026-05-10,2026-05-14,True
EXP_2026_HOMEPAGE_RANK_V2,U004793,Treatment,2026-05-03,2026-05-05,True
EXP_2026_HOMEPAGE_RANK_V2,U021115,Treatment,2026-05-27,2026-05-29,True
EXP_2026_HOMEPAGE_RANK_V2,U013038,Control,2026-06-07,2026-06-09,False
EXP_2026_HOMEPAGE_RANK_V2,U008782,Treatment,2026-06-29,2026-07-04,True
EXP_2026_HOMEPAGE_RANK_V2,U011027,Treatment,2026-06-27,2026-06-30,True
EXP_2026_HOMEPAGE_RANK_V2,U004172,Treatment,2026-06-22,2026-06-26,True
EXP_2026_HOMEPAGE_RANK_V2,U023451,Treatment,2026-06-08,2026-06-12,True
EXP_2026_HOMEPAGE_RANK_V2,U010169,Control,2026-05-23,2026-05-25,True
EXP_2026_HOMEPAGE_RANK_V2,U009718,Treatment,2026-05-03,2026-05-08,True
EXP_2026_HOMEPAGE_RANK_V2,U016065,Control,2026-06-13,2026-06-13,True
EXP_2026_HOMEPAGE_RANK_V2,U006648,Treatment,2026-06-22,2026-06-27,True
EXP_2026_HOMEPAGE_RANK_V2,U001429,Control,2026-06-18,2026-06-23,True
EXP_2026_HOMEPAGE_RANK_V2,U024941,Control,2026-06-01,2026-06-03,True
EXP_2026_HOMEPAGE_RANK_V2,U012645,Control,2026-05-11,2026-05-15,True
EXP_2026_HOMEPAGE_RANK_V2,U024394,Treatment,2026-06-07,2026-06-10,True
EXP_2026_HOMEPAGE_RANK_V2,U017984,Treatment,2026-05-19,2026-05-20,True
EXP_2026_HOMEPAGE_RANK_V2,U018852,Control,2026-07-04,2026-07-05,True
EXP_2026_HOMEPAGE_RANK_V2,U024442,Control,2026-05-19,2026-05-22,True
EXP_2026_HOMEPAGE_RANK_V2,U015033,Treatment,2026-06-16,2026-06-18,False
EXP_2026_HOMEPAGE_RANK_V2,U006455,Control,2026-07-05,2026-07-10,True
EXP_2026_HOMEPAGE_RANK_V2,U003863,Treatment,2026-06-30,2026-06-30,True
EXP_2026_HOMEPAGE_RANK_V2,U022018,Control,2026-05-05,2026-05-05,True
EXP_2026_HOMEPAGE_RANK_V2,U021781,Control,2026-06-08,2026-06-13,True
EXP_2026_HOMEPAGE_RANK_V2,U014368,Treatment,2026-07-02,2026-07-06,True
EXP_2026_HOMEPAGE_RANK_V2,U024896,Control,2026-06-16,2026-06-20,True
EXP_2026_HOMEPAGE_RANK_V2,U009626,Control,2026-05-01,2026-05-05,True
EXP_2026_HOMEPAGE_RANK_V2,U023076,Treatment,2026-06-18,2026-06-23,True
EXP_2026_HOMEPAGE_RANK_V2,U019047,Control,2026-07-11,2026-07-13,True
EXP_2026_HOMEPAGE_RANK_V2,U007052,Treatment,2026-07-10,2026-07-15,True
EXP_2026_HOMEPAGE_RANK_V2,U002997,Control,2026-04-18,2026-04-19,True
EXP_2026_HOMEPAGE_RANK_V2,U008385,Control,2026-04-19,2026-04-21,True
EXP_2026_HOMEPAGE_RANK_V2,U013165,Control,2026-05-24,2026-05-25,True
EXP_2026_HOMEPAGE_RANK_V2,U016485,Control,2026-04-20,2026-04-20,True
EXP_2026_HOMEPAGE_RANK_V2,U015254,Control,2026-05-12,2026-05-17,True
EXP_2026_HOMEPAGE_RANK_V2,U020494,Treatment,2026-06-23,2026-06-28,True
EXP_2026_HOMEPAGE_RANK_V2,U006001,Control,2026-07-01,2026-07-03,True
EXP_2026_HOMEPAGE_RANK_V2,U018045,Treatment,2026-05-31,2026-06-04,True
EXP_2026_HOMEPAGE_RANK_V2,U000644,Treatment,2026-06-07,2026-06-08,True
EXP_2026_HOMEPAGE_RANK_V2,U015361,Treatment,2026-05-03,2026-05-06,True
EXP_2026_HOMEPAGE_RANK_V2,U022316,Control,2026-05-28,2026-05-31,True
EXP_2026_HOMEPAGE_RANK_V2,U002688,Treatment,2026-05-30,2026-06-04,True
EXP_2026_HOMEPAGE_RANK_V2,U001083,Treatment,2026-06-17,2026-06-17,True
EXP_2026_HOMEPAGE_RANK_V2,U024835,Control,2026-04-23,2026-04-25,True
EXP_2026_HOMEPAGE_RANK_V2,U016210,Treatment,2026-06-23,2026-06-27,True
EXP_2026_HOMEPAGE_RANK_V2,U012679,Treatment,2026-07-07,2026-07-11,True
EXP_2026_HOMEPAGE_RANK_V2,U013069,Control,2026-04-23,2026-04-24,True
EXP_2026_HOMEPAGE_RANK_V2,U000540,Treatment,2026-04-25,2026-04-25,False
EXP_2026_HOMEPAGE_RANK_V2,U003138,Control,2026-06-19,2026-06-20,True
EXP_2026_HOMEPAGE_RANK_V2,U004736,Treatment,2026-05-19,2026-05-23,True
EXP_2026_HOMEPAGE_RANK_V2,U008263,Treatment,2026-06-20,2026-06-21,True
EXP_2026_HOMEPAGE_RANK_V2,U007448,Treatment,2026-04-23,2026-04-23,True
EXP_2026_HOMEPAGE_RANK_V2,U012279,Treatment,2026-04-27,2026-04-30,True
EXP_2026_HOMEPAGE_RANK_V2,U004957,Control,2026-05-26,2026-05-26,True
EXP_2026_HOMEPAGE_RANK_V2,U016543,Control,2026-05-09,2026-05-10,True
EXP_2026_HOMEPAGE_RANK_V2,U000992,Treatment,2026-06-24,2026-06-26,True
EXP_2026_HOMEPAGE_RANK_V2,U018499,Treatment,2026-06-29,2026-07-04,True
EXP_2026_HOMEPAGE_RANK_V2,U020820,Control,2026-05-06,2026-05-09,True
EXP_2026_HOMEPAGE_RANK_V2,U016354,Control,2026-06-15,2026-06-20,True
EXP_2026_HOMEPAGE_RANK_V2,U012680,Treatment,2026-04-30,2026-05-03,True
EXP_2026_HOMEPAGE_RANK_V2,U014292,Treatment,2026-05-31,2026-06-05,True
EXP_2026_HOMEPAGE_RANK_V2,U011901,Control,2026-07-02,2026-07-05,True
EXP_2026_HOMEPAGE_RANK_V2,U001864,Control,2026-06-23,2026-06-26,True
EXP_2026_HOMEPAGE_RANK_V2,U008127,Control,2026-06-29,2026-07-03,True
EXP_2026_HOMEPAGE_RANK_V2,U011905,Control,2026-06-21,2026-06-25,True
EXP_2026_HOMEPAGE_RANK_V2,U018325,Control,2026-04-22,2026-04-27,True
EXP_2026_HOMEPAGE_RANK_V2,U023947,Control,2026-04-22,2026-04-22,True
EXP_2026_HOMEPAGE_RANK_V2,U022799,Treatment,2026-06-22,2026-06-27,True
EXP_2026_HOMEPAGE_RANK_V2,U022047,Treatment,2026-05-27,2026-05-29,True
EXP_2026_HOMEPAGE_RANK_V2,U010367,Treatment,2026-06-27,2026-07-02,True
EXP_2026_HOMEPAGE_RANK_V2,U004964,Control,2026-04-23,2026-04-28,True
EXP_2026_HOMEPAGE_RANK_V2,U000836,Control,2026-05-08,2026-05-12,True
EXP_2026_HOMEPAGE_RANK_V2,U009274,Treatment,2026-05-26,2026-05-27,True
EXP_2026_HOMEPAGE_RANK_V2,U010806,Control,2026-05-22,2026-05-26,True
EXP_2026_HOMEPAGE_RANK_V2,U001965,Control,2026-05-22,2026-05-23,True
EXP_2026_HOMEPAGE_RANK_V2,U003624,Treatment,2026-04-22,2026-04-25,True
EXP_2026_HOMEPAGE_RANK_V2,U005386,Control,2026-05-29,2026-05-30,True
EXP_2026_HOMEPAGE_RANK_V2,U010716,Control,2026-06-29,2026-07-03,True
EXP_2026_HOMEPAGE_RANK_V2,U021862,Control,2026-05-30,2026-06-02,True
EXP_2026_HOMEPAGE_RANK_V2,U024594,Treatment,2026-06-03,2026-06-05,True
EXP_2026_HOMEPAGE_RANK_V2,U004270,Treatment,2026-05-17,2026-05-22,True
EXP_2026_HOMEPAGE_RANK_V2,U015368,Treatment,2026-04-20,2026-04-23,True
EXP_2026_HOMEPAGE_RANK_V2,U009893,Treatment,2026-05-06,2026-05-09,True
EXP_2026_HOMEPAGE_RANK_V2,U014622,Treatment,2026-05-05,2026-05-07,True
EXP_2026_HOMEPAGE_RANK_V2,U020324,Control,2026-05-29,2026-05-30,True
EXP_2026_HOMEPAGE_RANK_V2,U014685,Control,2026-06-22,2026-06-26,True
EXP_2026_HOMEPAGE_RANK_V2,U007829,Control,2026-06-06,2026-06-11,True
EXP_2026_HOMEPAGE_RANK_V2,U013440,Treatment,2026-05-28,2026-06-01,True
EXP_2026_HOMEPAGE_RANK_V2,U004472,Treatment,2026-06-27,2026-06-27,True
EXP_2026_HOMEPAGE_RANK_V2,U001705,Control,2026-05-22,2026-05-25,True
EXP_2026_HOMEPAGE_RANK_V2,U014834,Treatment,2026-05-27,2026-05-27,True
EXP_2026_HOMEPAGE_RANK_V2,U016474,Treatment,2026-06-19,2026-06-22,True
EXP_2026_HOMEPAGE_RANK_V2,U010360,Control,2026-05-14,2026-05-19,True
EXP_2026_HOMEPAGE_RANK_V2,U002498,Control,2026-05-06,2026-05-10,True
EXP_2026_HOMEPAGE_RANK_V2,U010379,Treatment,2026-05-05,2026-05-08,True
EXP_2026_HOMEPAGE_RANK_V2,U003941,Treatment,2026-06-25,2026-06-27,False
EXP_2026_HOMEPAGE_RANK_V2,U006421,Treatment,2026-04-21,2026-04-23,True
EXP_2026_HOMEPAGE_RANK_V2,U012722,Treatment,2026-04-26,2026-04-26,True
EXP_2026_HOMEPAGE_RANK_V2,U016784,Control,2026-05-02,2026-05-03,True
EXP_2026_HOMEPAGE_RANK_V2,U020741,Control,2026-05-30,2026-05-30,True
EXP_2026_HOMEPAGE_RANK_V2,U015278,Control,2026-04-20,2026-04-25,True
EXP_2026_HOMEPAGE_RANK_V2,U022246,Control,2026-06-24,2026-06-24,True
EXP_2026_HOMEPAGE_RANK_V2,U017152,Treatment,2026-05-16,2026-05-21,True
EXP_2026_HOMEPAGE_RANK_V2,U022920,Treatment,2026-04-18,2026-04-23,True
EXP_2026_HOMEPAGE_RANK_V2,U022038,Control,2026-06-08,2026-06-10,True
EXP_2026_HOMEPAGE_RANK_V2,U013092,Treatment,2026-06-24,2026-06-26,True
EXP_2026_HOMEPAGE_RANK_V2,U001671,Control,2026-07-08,2026-07-09,True
EXP_2026_HOMEPAGE_RANK_V2,U012826,Control,2026-05-14,2026-05-15,False
EXP_2026_HOMEPAGE_RANK_V2,U020841,Treatment,2026-06-16,2026-06-18,True
EXP_2026_HOMEPAGE_RANK_V2,U003100,Control,2026-05-30,2026-05-30,True
EXP_2026_HOMEPAGE_RANK_V2,U003771,Treatment,2026-07-03,2026-07-04,True
EXP_2026_HOMEPAGE_RANK_V2,U023826,Control,2026-06-02,2026-06-07,True
EXP_2026_HOMEPAGE_RANK_V2,U001309,Control,2026-06-28,2026-07-01,True
EXP_2026_HOMEPAGE_RANK_V2,U007821,Control,2026-05-04,2026-05-05,True
EXP_2026_HOMEPAGE_RANK_V2,U000122,Treatment,2026-05-31,2026-06-05,False
EXP_2026_HOMEPAGE_RANK_V2,U011007,Control,2026-05-13,2026-05-13,True
EXP_2026_HOMEPAGE_RANK_V2,U016171,Treatment,2026-05-22,2026-05-24,True
EXP_2026_HOMEPAGE_RANK_V2,U009702,Control,2026-06-12,2026-06-17,True
EXP_2026_HOMEPAGE_RANK_V2,U022712,Treatment,2026-05-26,2026-05-29,True
EXP_2026_HOMEPAGE_RANK_V2,U013714,Control,2026-06-11,2026-06-11,True
EXP_2026_HOMEPAGE_RANK_V2,U003415,Control,2026-04-29,2026-05-01,True
EXP_2026_HOMEPAGE_RANK_V2,U001109,Control,2026-05-07,2026-05-09,True
EXP_2026_HOMEPAGE_RANK_V2,U002021,Control,2026-06-02,2026-06-02,True
EXP_2026_HOMEPAGE_RANK_V2,U005889,Treatment,2026-07-02,2026-07-02,True
EXP_2026_HOMEPAGE_RANK_V2,U024079,Control,2026-07-05,2026-07-07,True
EXP_2026_HOMEPAGE_RANK_V2,U004226,Treatment,2026-06-25,2026-06-28,True
EXP_2026_HOMEPAGE_RANK_V2,U018219,Treatment,2026-05-07,2026-05-09,True
EXP_2026_HOMEPAGE_RANK_V2,U012126,Control,2026-06-05,2026-06-06,True
EXP_2026_HOMEPAGE_RANK_V2,U017336,Control,2026-04-27,2026-04-30,True
